TimeStamp, RightEyeX, RightEyeY, LeftEyeX, LeftEyeY
2021-06-16 11:54:06.0,9.371794871794872,4.794871794871795,9.059880239520957,4.425149700598802
2021-06-16 11:54:38.0,9.006493506493506,5.1558441558441555,9.662983425414364,4.624309392265193
2021-06-16 11:54:35.0,9.282051282051283,4.769230769230769,9.478021978021978,4.6208791208791204
2021-06-16 11:54:20.0,8.792,4.856,10.2012987012987,4.707792207792208
2021-06-16 11:54:29.0,10.627906976744185,4.906976744186046,10.754098360655737,5.240437158469946
2021-06-16 11:54:00.0,8.432624113475176,4.432624113475177,8.713333333333333,3.88
2021-06-16 11:54:44.0,7.728260869565218,3.380434782608696,7.584,3.512
2021-06-16 11:54:18.0,5.8,1.6,6.793103448275862,1.4137931034482758
2021-06-16 11:54:15.0,7.861111111111111,1.3055555555555556,7.45,3.5
2021-06-16 11:54:36.0,8.013333333333334,2.6933333333333334,7.768421052631579,2.4526315789473685
2021-06-16 11:54:25.0,10.413533834586467,4.796992481203008,10.22905027932961,4.826815642458101
2021-06-16 11:54:28.0,8.248175182481752,4.8321167883211675,8.58695652173913,4.809782608695652
2021-06-16 11:54:09.0,7.819277108433735,4.759036144578313,7.8933333333333335,4.04
2021-06-16 11:54:41.0,7.328125,2.53125,6.893203883495145,2.8640776699029127
2021-06-16 11:54:44.0,8.67741935483871,3.4193548387096775,8.569230769230769,3.5307692307692307
2021-06-16 11:54:31.0,11.581560283687944,5.283687943262412,11.947976878612717,5.167630057803469
2021-06-16 11:54:11.0,8.471014492753623,4.326086956521739,9.3841059602649,4.039735099337748
2021-06-16 11:54:42.0,9.117647058823529,3.4411764705882355,9.330882352941176,3.5808823529411766
2021-06-16 11:54:14.0,7.513888888888889,4.402777777777778,6.777777777777778,4.236111111111111
2021-06-16 11:54:38.0,10.268456375838927,5.3624161073825505,10.78061224489796,5.025510204081633
2021-06-16 11:53:44.0,8.48989898989899,5.429292929292929,7.853403141361256,5.026178010471204
2021-06-16 11:54:43.0,7.5,1.5,8.321428571428571,1.3214285714285714
2021-06-16 11:54:17.0,8.777777777777779,1.3555555555555556,5.523809523809524,1.1904761904761905
2021-06-16 11:54:20.0,9.248175182481752,4.8321167883211675,9.76271186440678,4.977401129943503
2021-06-16 11:54:16.0,11.746031746031745,4.817460317460317,11.2,4.825
2021-06-16 11:54:32.0,10.690647482014388,5.402877697841727,11.190751445086706,5.317919075144508
2021-06-16 11:54:27.0,7.92948717948718,4.814102564102564,7.445121951219512,4.567073170731708
2021-06-16 11:54:44.0,7.5638297872340425,3.276595744680851,7.683168316831683,2.722772277227723
2021-06-16 11:53:47.0,9.319727891156463,3.931972789115646,8.304054054054054,3.7162162162162162
2021-06-16 11:54:00.0,7.7835820895522385,4.447761194029851,8.019736842105264,4.078947368421052
2021-06-16 11:54:38.0,8.310880829015543,5.020725388601036,7.654320987654321,4.41358024691358
2021-06-16 11:53:51.0,9.432258064516128,4.883870967741935,9.459016393442623,4.80327868852459
2021-06-16 11:53:55.0,9.25748502994012,5.161676646706587,9.391304347826088,4.635869565217392
2021-06-16 11:54:11.0,9.75,4.844594594594595,9.292857142857143,3.7785714285714285
2021-06-16 11:54:43.0,7.21875,1.59375,7.521739130434782,1.6376811594202898
2021-06-16 11:53:44.0,8.933962264150944,5.410377358490566,8.627450980392156,5.122549019607843
2021-06-16 11:54:29.0,10.467948717948717,5.852564102564102,11.309644670050762,5.345177664974619
2021-06-16 11:54:42.0,8.657142857142857,3.914285714285714,9.297709923664122,3.427480916030534
2021-06-16 11:54:05.0,8.480519480519481,4.974025974025974,8.13375796178344,4.1847133757961785
2021-06-16 11:54:07.0,9.34319526627219,5.319526627218935,8.717391304347826,4.7771739130434785
2021-06-16 11:54:30.0,9.65,5.364285714285714,10.51336898395722,5.06951871657754
2021-06-16 11:53:55.0,8.949685534591195,5.729559748427673,10.293103448275861,4.925287356321839
2021-06-16 11:54:40.0,7.446428571428571,2.2857142857142856,6.686868686868687,2.757575757575758
2021-06-16 11:54:23.0,7.771929824561403,4.324561403508772,9.123287671232877,3.815068493150685
2021-06-16 11:53:55.0,9.035294117647059,5.064705882352941,9.391304347826088,4.635869565217392
2021-06-16 11:54:20.0,9.792,4.856,10.175324675324676,4.616883116883117
2021-06-16 11:54:21.0,8.285714285714286,5.48,8.196808510638299,4.920212765957447
2021-06-16 11:54:23.0,9.475,4.375,9.74375,4.6
2021-06-16 11:54:14.0,7.625766871165644,4.92638036809816,7.315068493150685,4.1506849315068495
2021-06-16 11:53:47.0,9.180451127819548,3.481203007518797,7.700680272108843,3.8639455782312924
2021-06-16 11:54:07.0,8.39102564102564,4.92948717948718,9.452229299363058,4.038216560509555
2021-06-16 11:54:30.0,10.45138888888889,5.284722222222222,11.674285714285714,5.034285714285715
2021-06-16 11:54:16.0,10.376712328767123,5.2465753424657535,9.785276073619633,4.693251533742331
2021-06-16 11:53:44.0,8.725,5.165,7.658959537572255,4.76878612716763
2021-06-16 11:53:57.0,9.347222222222221,5.138888888888889,10.587209302325581,4.982558139534884
2021-06-16 11:53:46.0,7.247058823529412,4.864705882352941,6.007042253521127,4.732394366197183
2021-06-16 11:53:54.0,7.556818181818182,5.488636363636363,7.248587570621469,5.124293785310734
2021-06-16 11:54:44.0,7.803921568627451,3.8333333333333335,8.0,3.611111111111111
2021-06-16 11:54:09.0,8.201149425287356,4.695402298850575,7.172185430463577,4.317880794701987
2021-06-16 11:53:58.0,9.033557046979865,4.375838926174497,8.356687898089172,4.025477707006369
2021-06-16 11:54:22.0,7.9209039548022595,5.497175141242938,6.973856209150327,4.490196078431373
2021-06-16 11:54:11.0,8.733333333333333,4.4222222222222225,9.619047619047619,4.095238095238095
2021-06-16 11:54:20.0,10.85820895522388,5.1940298507462686,10.71111111111111,5.155555555555556
2021-06-16 11:54:22.0,6.748427672955975,4.855345911949685,6.251908396946565,4.114503816793893
2021-06-16 11:54:18.0,8.776119402985074,4.350746268656716,8.410112359550562,4.589887640449438
2021-06-16 11:54:34.0,10.34074074074074,4.896296296296296,10.646067415730338,5.095505617977528
2021-06-16 11:54:10.0,8.733333333333333,4.4222222222222225,8.82638888888889,3.6805555555555554
2021-06-16 11:54:34.0,9.511450381679388,4.847328244274809,10.731707317073171,4.664634146341464
2021-06-16 11:54:40.0,6.217391304347826,1.934782608695652,8.40983606557377,1.6229508196721312
2021-06-16 11:54:28.0,8.343283582089553,4.6940298507462686,8.198830409356725,4.690058479532164
2021-06-16 11:54:08.0,8.647058823529411,4.490196078431373,7.796511627906977,4.6686046511627906
2021-06-16 11:54:25.0,9.72463768115942,5.311594202898551,10.413793103448276,4.867816091954023
2021-06-16 11:53:44.0,9.274193548387096,5.059139784946237,7.625,4.589285714285714
2021-06-16 11:54:20.0,10.72463768115942,5.311594202898551,10.74375,4.6
2021-06-16 11:53:56.0,9.03804347826087,5.614130434782608,9.633879781420765,4.808743169398907
2021-06-16 11:53:59.0,8.888157894736842,4.4605263157894735,8.253164556962025,4.3354430379746836
2021-06-16 11:54:04.0,8.380281690140846,4.415492957746479,8.402777777777779,3.6180555555555554
2021-06-16 11:54:44.0,7.728260869565218,3.380434782608696,8.55813953488372,3.550387596899225
2021-06-16 11:53:49.0,7.886075949367089,2.7721518987341773,5.3076923076923075,1.358974358974359
2021-06-16 11:54:02.0,8.974358974358974,3.8461538461538463,9.550632911392405,3.9430379746835444
2021-06-16 11:54:26.0,11.97887323943662,5.950704225352113,10.901098901098901,5.28021978021978
2021-06-16 11:54:23.0,9.430555555555555,5.215277777777778,9.726744186046512,4.819767441860465
2021-06-16 11:54:25.0,10.248175182481752,4.8321167883211675,10.595505617977528,4.977528089887641
2021-06-16 11:54:03.0,9.711409395973154,4.919463087248322,8.837209302325581,4.505813953488372
2021-06-16 11:53:44.0,9.16751269035533,5.035532994923858,7.801020408163265,5.183673469387755
2021-06-16 11:54:23.0,6.673333333333333,4.913333333333333,6.28125,4.0625
2021-06-16 11:54:19.0,8.25,5.464285714285714,9.227272727272727,4.4147727272727275
2021-06-16 11:54:01.0,8.691176470588236,4.455882352941177,8.56081081081081,4.081081081081081
2021-06-16 11:54:24.0,8.942148760330578,4.743801652892562,10.32716049382716,4.5
2021-06-16 11:53:47.0,9.16,3.94,8.248322147651006,3.7315436241610738
2021-06-16 11:54:34.0,9.873134328358208,5.268656716417911,10.694915254237289,5.124293785310734
2021-06-16 11:53:56.0,10.318181818181818,5.767045454545454,10.416666666666666,5.117647058823529
2021-06-16 11:54:21.0,7.81875,4.91875,6.92948717948718,4.589743589743589
2021-06-16 11:54:10.0,8.594202898550725,4.442028985507246,8.5,4.1234567901234565
2021-06-16 11:54:15.0,3.6,5.1,4.869918699186992,6.642276422764228
2021-06-16 11:54:12.0,9.642335766423358,4.423357664233577,9.012738853503185,4.089171974522293
2021-06-16 11:53:55.0,9.41317365269461,5.3532934131736525,9.28042328042328,4.835978835978836
2021-06-16 11:54:02.0,9.13125,4.925,8.708860759493671,4.1835443037974684
2021-06-16 11:54:40.0,6.4411764705882355,0.9411764705882353,4.975,1.175
2021-06-16 11:53:57.0,10.30817610062893,5.635220125786163,11.709090909090909,4.8
2021-06-16 11:54:24.0,9.243478260869566,4.8,10.246666666666666,4.533333333333333
2021-06-16 11:54:19.0,7.703703703703703,3.314814814814815,8.404580152671755,3.50381679389313
2021-06-16 11:54:37.0,10.182539682539682,4.380952380952381,10.33529411764706,4.5588235294117645
2021-06-16 11:53:55.0,9.975757575757576,5.678787878787879,10.376237623762377,5.054455445544554
2021-06-16 11:54:08.0,7.956834532374101,3.964028776978417,7.240875912408759,3.846715328467153
2021-06-16 11:54:17.0,11.1484375,5.3515625,10.546052631578947,4.756578947368421
2021-06-16 11:54:05.0,8.712328767123287,5.13013698630137,8.190184049079754,4.159509202453988
2021-06-16 11:53:50.0,8.5,5.126760563380282,9.901840490797547,4.773006134969325
2021-06-16 11:54:28.0,8.86896551724138,4.779310344827586,9.205263157894738,5.094736842105263
2021-06-16 11:54:04.0,8.116788321167883,4.481751824817518,8.441379310344828,3.6482758620689655
2021-06-16 11:54:24.0,9.602836879432624,5.326241134751773,10.244565217391305,4.923913043478261
2021-06-16 11:54:29.0,9.370588235294118,5.258823529411765,10.297029702970297,4.985148514851486
2021-06-16 11:54:08.0,7.786163522012578,4.836477987421383,7.674846625766871,4.447852760736196
2021-06-16 11:54:27.0,10.433333333333334,5.608333333333333,10.14367816091954,5.287356321839081
2021-06-16 11:54:32.0,10.746031746031745,4.817460317460317,10.388571428571428,4.691428571428571
2021-06-16 11:54:08.0,7.62,4.6866666666666665,7.183673469387755,4.204081632653061
2021-06-16 11:54:03.0,8.387323943661972,4.457746478873239,9.188311688311689,4.14935064935065
2021-06-16 11:54:07.0,9.39102564102564,4.92948717948718,9.115853658536585,4.609756097560975
2021-06-16 11:53:54.0,7.104046242774566,5.404624277456647,7.023121387283237,5.109826589595376
2021-06-16 11:54:00.0,7.873949579831932,3.9411764705882355,8.60126582278481,4.044303797468355
2021-06-16 11:54:38.0,10.16546762589928,4.877697841726619,9.41340782122905,4.910614525139665
2021-06-16 11:53:49.0,9.273743016759777,5.748603351955308,10.475,5.09
2021-06-16 11:53:58.0,9.779220779220779,4.37012987012987,8.89375,3.9625
2021-06-16 11:54:43.0,7.618181818181818,1.4727272727272727,7.84,1.7733333333333334
2021-06-16 11:54:22.0,7.2784810126582276,4.829113924050633,6.956834532374101,4.0071942446043165
2021-06-16 11:54:13.0,7.825174825174825,4.559440559440559,7.6645569620253164,4.284810126582278
2021-06-16 11:54:30.0,10.45138888888889,5.284722222222222,10.666666666666666,5.028735632183908
2021-06-16 11:54:36.0,10.248175182481752,4.8321167883211675,10.387978142076502,4.978142076502732
2021-06-16 11:54:01.0,8.23448275862069,4.427586206896552,8.5,3.789473684210526
2021-06-16 11:54:22.0,7.588571428571429,4.7542857142857144,6.877419354838709,4.6
2021-06-16 11:53:47.0,8.659574468085106,3.9361702127659575,7.584415584415584,4.136363636363637
2021-06-16 11:54:13.0,7.555555555555555,4.402777777777778,7.2781954887218046,3.669172932330827
2021-06-16 11:54:25.0,9.731884057971014,5.384057971014493,10.28888888888889,4.894444444444445
2021-06-16 11:54:34.0,9.992366412213741,5.290076335877862,10.740506329113924,4.531645569620253
2021-06-16 11:54:44.0,7.791208791208791,3.3736263736263736,7.573643410852713,3.612403100775194
2021-06-16 11:54:02.0,7.755395683453237,3.884892086330935,7.095588235294118,3.8308823529411766
2021-06-16 11:54:26.0,11.008333333333333,4.833333333333333,10.773480662983426,5.110497237569061
2021-06-16 11:54:40.0,7.984848484848484,2.772727272727273,6.686868686868687,2.757575757575758
2021-06-16 11:54:11.0,8.704918032786885,3.8934426229508197,9.669230769230769,3.576923076923077
2021-06-16 11:53:47.0,9.168674698795181,2.4578313253012047,7.845070422535211,3.7535211267605635
2021-06-16 11:53:55.0,9.337278106508876,5.390532544378698,9.51764705882353,4.435294117647059
2021-06-16 11:54:16.0,7.987261146496815,5.057324840764331,7.168674698795181,4.825301204819277
2021-06-16 11:53:45.0,7.930851063829787,5.420212765957447,6.950920245398773,4.7975460122699385
2021-06-16 11:54:28.0,9.29861111111111,5.534722222222222,9.510989010989011,4.868131868131868
2021-06-16 11:54:16.0,11.444444444444445,5.194444444444445,10.789772727272727,5.068181818181818
2021-06-16 11:54:43.0,7.593220338983051,1.9661016949152543,8.709677419354838,1.7903225806451613
2021-06-16 11:54:04.0,8.75,4.844594594594595,9.448717948717949,3.980769230769231
2021-06-16 11:54:05.0,8.795918367346939,4.877551020408164,9.101190476190476,4.446428571428571
2021-06-16 11:53:50.0,8.439716312056738,5.390070921985815,8.994285714285715,4.84
2021-06-16 11:54:04.0,8.733333333333333,4.4222222222222225,8.012987012987013,4.1103896103896105
2021-06-16 11:54:05.0,8.691176470588236,4.455882352941177,8.46583850931677,4.093167701863354
2021-06-16 11:54:06.0,9.75,4.844594594594595,9.075471698113208,4.163522012578617
2021-06-16 11:54:18.0,8.867088607594937,5.2405063291139244,8.5,4.827956989247312
2021-06-16 11:54:23.0,8.924242424242424,5.1893939393939394,9.88888888888889,4.34640522875817
2021-06-16 11:54:23.0,8.829629629629629,5.229629629629629,9.314465408805031,4.3081761006289305
2021-06-16 11:54:20.0,9.627906976744185,4.906976744186046,10.746913580246913,4.666666666666667
2021-06-16 11:53:58.0,9.184931506849315,4.397260273972603,8.651006711409396,3.738255033557047
2021-06-16 11:54:25.0,9.82876712328767,5.684931506849315,10.331521739130435,4.956521739130435
2021-06-16 11:54:31.0,11.72463768115942,5.311594202898551,10.835164835164836,5.181318681318682
2021-06-16 11:54:11.0,8.783582089552239,4.447761194029851,9.840764331210192,4.076433121019108
2021-06-16 11:53:54.0,6.8011695906432745,5.444444444444445,6.629411764705883,5.258823529411765
2021-06-16 11:54:14.0,6.32,2.52,8.368421052631579,1.7894736842105263
2021-06-16 11:54:15.0,7.6644295302013425,4.7114093959731544,9.010989010989011,4.818681318681318
2021-06-16 11:54:18.0,5.4576271186440675,2.135593220338983,6.507246376811594,1.826086956521739
2021-06-16 11:54:15.0,8.817610062893081,5.2075471698113205,8.676470588235293,5.220588235294118
2021-06-16 11:54:24.0,9.829629629629629,5.281481481481482,9.475409836065573,5.038251366120218
2021-06-16 11:54:25.0,9.72463768115942,5.311594202898551,10.731707317073171,4.664634146341464
2021-06-16 11:54:25.0,9.226666666666667,5.326666666666667,9.525714285714285,4.805714285714286
2021-06-16 11:54:30.0,11.39041095890411,5.4520547945205475,11.71111111111111,5.155555555555556
2021-06-16 11:54:01.0,8.284722222222221,4.451388888888889,7.829113924050633,4.215189873417722
2021-06-16 11:54:44.0,8.728260869565217,3.380434782608696,8.382352941176471,3.676470588235294
2021-06-16 11:53:52.0,8.434482758620689,5.379310344827586,9.30952380952381,4.625
2021-06-16 11:54:35.0,9.6640625,4.8671875,10.092896174863387,4.896174863387978
2021-06-16 11:54:19.0,9.255474452554745,4.9416058394160585,11.012195121951219,4.810975609756097
2021-06-16 11:54:33.0,7.671428571428572,4.535714285714286,6.688741721854305,4.635761589403973
2021-06-16 11:54:25.0,9.72463768115942,5.311594202898551,9.866666666666667,4.694444444444445
2021-06-16 11:54:06.0,8.75,4.844594594594595,9.432748538011696,4.292397660818714
2021-06-16 11:54:01.0,9.142857142857142,4.428571428571429,8.558620689655172,3.6482758620689655
2021-06-16 11:53:47.0,8.741935483870968,3.5,8.087837837837839,3.7432432432432434
2021-06-16 11:54:38.0,10.16546762589928,4.877697841726619,10.387978142076502,4.978142076502732
2021-06-16 11:54:32.0,10.72463768115942,5.311594202898551,10.846153846153847,5.175824175824176
2021-06-16 11:54:34.0,9.962121212121213,5.325757575757576,10.714285714285714,4.633540372670807
2021-06-16 11:54:19.0,9.248175182481752,4.8321167883211675,9.98,4.36
2021-06-16 11:54:28.0,9.363013698630137,5.219178082191781,11.021621621621621,5.005405405405406
2021-06-16 11:54:06.0,8.79861111111111,5.027777777777778,9.545945945945945,4.821621621621621
2021-06-16 11:54:19.0,5.722222222222222,1.3611111111111112,6.111111111111111,1.7777777777777777
2021-06-16 11:53:45.0,7.930851063829787,5.420212765957447,6.950920245398773,4.7975460122699385
2021-06-16 11:54:34.0,9.496503496503497,5.3076923076923075,10.387978142076502,4.978142076502732
2021-06-16 11:53:49.0,9.13888888888889,5.333333333333333,10.737113402061855,4.989690721649485
2021-06-16 11:53:45.0,7.9,5.41578947368421,6.742690058479532,5.2631578947368425
2021-06-16 11:54:24.0,9.766423357664234,5.350364963503649,10.270114942528735,4.706896551724138
2021-06-16 11:54:24.0,9.6640625,4.8671875,9.82183908045977,4.482758620689655
2021-06-16 11:54:15.0,3.701492537313433,3.611940298507463,4.325581395348837,4.151162790697675
2021-06-16 11:54:19.0,9.248175182481752,4.8321167883211675,9.919463087248323,4.2885906040268456
2021-06-16 11:54:01.0,8.642335766423358,4.423357664233577,8.59375,4.05625
2021-06-16 11:53:56.0,9.96987951807229,5.771084337349397,10.420289855072463,5.193236714975845
2021-06-16 11:54:25.0,10.746031746031745,4.817460317460317,10.298342541436464,4.861878453038674
2021-06-16 11:54:36.0,9.589147286821705,4.775193798449612,10.387978142076502,4.978142076502732
2021-06-16 11:53:53.0,7.7988505747126435,4.695402298850575,6.881987577639752,4.720496894409938
2021-06-16 11:54:03.0,8.834586466165414,4.43609022556391,8.880952380952381,4.404761904761905
2021-06-16 11:54:10.0,8.704918032786885,3.8934426229508197,8.6875,4.0875
2021-06-16 11:53:58.0,8.277777777777779,4.361111111111111,8.12987012987013,3.9740259740259742
2021-06-16 11:54:16.0,8.30188679245283,4.9748427672955975,7.827027027027027,4.870270270270271
2021-06-16 11:53:48.0,8.830065359477125,4.398692810457517,8.320512820512821,4.0
2021-06-16 11:54:10.0,8.254777070063694,4.853503184713376,7.8979591836734695,3.9523809523809526
2021-06-16 11:54:10.0,8.783582089552239,4.41044776119403,8.904191616766466,4.359281437125748
2021-06-16 11:54:39.0,9.733333333333333,2.65,7.30327868852459,3.278688524590164
2021-06-16 11:54:35.0,9.294117647058824,4.911764705882353,10.617142857142857,5.0
2021-06-16 11:54:00.0,8.889655172413793,4.924137931034482,8.61744966442953,4.221476510067114
2021-06-16 11:54:20.0,9.886178861788618,4.9105691056910565,10.96987951807229,4.909638554216867
2021-06-16 11:54:06.0,8.728395061728396,5.339506172839506,9.382352941176471,4.2823529411764705
2021-06-16 11:54:06.0,8.733333333333333,4.4222222222222225,9.063291139240507,4.1075949367088604
2021-06-16 11:53:45.0,8.283505154639176,5.402061855670103,7.03932584269663,5.252808988764045
2021-06-16 11:53:52.0,8.75,4.844594594594595,9.017964071856287,4.544910179640719
2021-06-16 11:54:36.0,8.946153846153846,4.2615384615384615,8.816993464052288,3.9607843137254903
2021-06-16 11:54:33.0,8.06711409395973,4.530201342281879,7.6706586826347305,4.568862275449102
2021-06-16 11:54:30.0,10.829629629629629,5.281481481481482,10.815028901734104,4.988439306358382
2021-06-16 11:54:22.0,7.755952380952381,4.994047619047619,7.629411764705883,4.641176470588236
2021-06-16 11:54:02.0,8.629139072847682,4.920529801324503,9.195266272189349,4.479289940828402
2021-06-16 11:54:21.0,7.904761904761905,5.121693121693122,7.625,4.589285714285714
2021-06-16 11:54:25.0,9.72463768115942,5.369565217391305,9.74705882352941,4.805882352941176
2021-06-16 11:53:49.0,7.702702702702703,1.2972972972972974,7.148648648648648,1.864864864864865
2021-06-16 11:54:03.0,9.191780821917808,4.458904109589041,8.838709677419354,4.006451612903226
2021-06-16 11:53:59.0,9.09375,4.4375,8.993589743589743,4.051282051282051
2021-06-16 11:54:39.0,8.741935483870968,2.4516129032258065,7.216666666666667,3.225
2021-06-16 11:54:26.0,11.007692307692308,5.7,10.77659574468085,5.377659574468085
2021-06-16 11:54:27.0,10.766423357664234,5.350364963503649,10.569832402234637,5.011173184357542
2021-06-16 11:54:17.0,10.746031746031745,4.817460317460317,11.146341463414634,4.9939024390243905
2021-06-16 11:54:40.0,6.764705882352941,2.8627450980392157,7.122641509433962,2.839622641509434
2021-06-16 11:54:38.0,8.139072847682119,4.516556291390729,7.333333333333333,4.333333333333333
2021-06-16 11:54:12.0,8.629139072847682,4.920529801324503,9.094594594594595,4.033783783783784
2021-06-16 11:53:45.0,7.870786516853933,4.792134831460674,7.296969696969697,4.7272727272727275
2021-06-16 11:53:57.0,9.4,5.780645161290322,11.204419889502763,4.972375690607735
2021-06-16 11:53:50.0,8.398496240601503,4.7293233082706765,9.553571428571429,4.732142857142857
2021-06-16 11:54:22.0,7.739393939393939,4.793939393939394,6.382550335570469,4.630872483221476
2021-06-16 11:54:30.0,11.226666666666667,5.326666666666667,10.724719101123595,5.157303370786517
2021-06-16 11:54:06.0,8.776119402985074,4.350746268656716,9.258741258741258,3.8811188811188813
2021-06-16 11:54:33.0,10.434482758620689,5.379310344827586,10.278606965174129,5.383084577114428
2021-06-16 11:53:52.0,9.766423357664234,5.350364963503649,10.724719101123595,5.157303370786517
2021-06-16 11:54:17.0,12.162393162393162,4.854700854700854,11.10919540229885,5.068965517241379
2021-06-16 11:54:37.0,7.923076923076923,4.568047337278107,7.452229299363057,4.337579617834395
2021-06-16 11:53:45.0,8.409574468085106,4.781914893617022,7.214285714285714,5.214285714285714
2021-06-16 11:54:01.0,8.284722222222221,4.416666666666667,9.095541401273886,4.076433121019108
2021-06-16 11:53:44.0,8.41081081081081,5.27027027027027,7.716666666666667,4.944444444444445
2021-06-16 11:54:11.0,8.704918032786885,3.8934426229508197,8.838709677419354,4.006451612903226
2021-06-16 11:53:50.0,7.702290076335878,5.480916030534351,9.297142857142857,4.8342857142857145
2021-06-16 11:53:54.0,7.0,6.033707865168539,6.629411764705883,5.258823529411765
2021-06-16 11:54:26.0,10.844444444444445,5.533333333333333,11.193939393939393,5.096969696969697
2021-06-16 11:54:16.0,7.655737704918033,1.6885245901639345,9.169811320754716,3.490566037735849
2021-06-16 11:53:46.0,9.297709923664122,3.4427480916030535,7.834645669291339,3.2913385826771653
2021-06-16 11:53:56.0,10.0,5.745454545454545,9.633879781420765,4.808743169398907
2021-06-16 11:54:05.0,8.328671328671328,4.391608391608392,8.234177215189874,4.044303797468355
2021-06-16 11:54:25.0,10.444444444444445,5.194444444444445,10.722513089005236,4.858638743455497
2021-06-16 11:54:27.0,10.894736842105264,5.616541353383458,9.502645502645503,5.285714285714286
2021-06-16 11:54:32.0,11.301470588235293,4.963235294117647,10.679558011049723,5.18232044198895
2021-06-16 11:54:14.0,8.135416666666666,3.8541666666666665,7.1506849315068495,4.171232876712328
2021-06-16 11:54:31.0,10.888059701492537,5.447761194029851,10.727777777777778,5.211111111111111
2021-06-16 11:54:08.0,7.489795918367347,4.666666666666667,6.992537313432836,3.8059701492537314
2021-06-16 11:53:53.0,7.7988505747126435,4.695402298850575,6.881987577639752,4.720496894409938
2021-06-16 11:53:46.0,7.268817204301075,5.360215053763441,6.097222222222222,4.75
2021-06-16 11:54:17.0,8.655172413793103,4.258620689655173,9.47019867549669,4.066225165562914
2021-06-16 11:53:47.0,9.16,3.94,7.647435897435898,4.1923076923076925
2021-06-16 11:54:26.0,10.260162601626016,5.650406504065041,10.774193548387096,5.306451612903226
2021-06-16 11:54:04.0,8.683823529411764,4.389705882352941,8.582781456953642,3.8543046357615895
2021-06-16 11:53:57.0,8.901840490797547,5.460122699386503,10.18452380952381,4.636904761904762
2021-06-16 11:53:56.0,9.512048192771084,5.180722891566265,9.142076502732241,4.6502732240437155
2021-06-16 11:54:37.0,9.976923076923077,4.384615384615385,9.458333333333334,4.625
2021-06-16 11:54:37.0,10.294117647058824,4.867647058823529,9.983333333333333,4.627777777777778
2021-06-16 11:54:01.0,8.642335766423358,4.423357664233577,9.26,3.973333333333333
2021-06-16 11:54:06.0,9.25,5.398648648648648,9.550898203592814,4.341317365269461
2021-06-16 11:53:53.0,7.34,4.513333333333334,6.86986301369863,4.232876712328767
2021-06-16 11:54:20.0,9.34074074074074,4.896296296296296,10.62874251497006,4.778443113772455
2021-06-16 11:54:26.0,9.96694214876033,4.983471074380165,10.617142857142857,5.0
2021-06-16 11:54:03.0,9.261538461538462,3.9307692307692306,9.801242236024844,4.074534161490683
2021-06-16 11:54:07.0,8.95,5.207142857142857,9.057142857142857,4.594285714285714
2021-06-16 11:54:35.0,8.902777777777779,4.75,8.72340425531915,4.898936170212766
2021-06-16 11:54:07.0,8.955128205128204,5.301282051282051,9.775956284153006,4.7650273224043715
